	cluster_node	PCC	gene_color	cluster_node_color
T09E11.8	1702	0.3940166357437493	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
clec-240	1702	0.3816595315084881	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
srsx-6	1702	0.3020451677788197	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
B0244.7	1702	0.289184757419867	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
fbxa-163	1703	0.4575201599803203	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
srbc-44	2026	0.3169553305808296	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
ugt-35	2027	0.383207276264359	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
srw-62	2435	0.433609058124728	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
fbxa-63	2435	0.3724064776236853	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
F49D11.11	2435	0.3723603705762155	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
F52G3.8	2435	0.3093601929168801	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
hacd-1	2435	0.3050944978846813	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
C17C3.3	125	0.4555837320502263	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
R07C12.3	718	0.3315841420870832	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
cyp-13A11	1058	0.5579727240069392	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
cyp-13A12	1058	0.5226635101106277	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
cyp-13A6	1058	0.5132086294971598	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
cyp-33C2	1058	0.3508415685399328	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
clec-255	1704	0.6690722205169736	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
C32H11.9	1704	0.4621887117078449	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
T26C12.2	1704	0.2780572667080138	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
C06E4.6	2030	0.2384575764106599	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
srj-54	2438	0.5507979542905491	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
catp-2	2033	0.5952081583273636	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
C02E7.10	2440	0.3995705291353194	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
clec-74	2440	0.2801784190831286	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
Y38C1AB.7	2440	0.2544471496228906	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
srbc-84	2441	0.2785865052826361	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
str-190	1707	0.5446606025343171	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
Y57G11C.30	1707	0.4344600211026445	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
srsx-9	1707	0.4284577584105673	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
T24E12.3	1060	0.3533909769905815	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
M04C7.3	1060	0.2604912685011436	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
ZK228.1	1401	0.465155795404706	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
str-20	1713	0.5772231415278182	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
ins-39	1713	0.4492377864758602	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
C26E1.2	1713	0.2692922903818153	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
srj-45	1064	0.4992719468189313	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
grl-28	1405	0.5054435824306812	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
nspg-7.2	1406	0.3400956478066648	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
F40D4.12	1406	0.2168547940566789	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
srw-15	2044	0.3537937684903769	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
Y79H2A.4	428	0.577223141527814	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
clec-101	429	0.212141450979997	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.6941509803921568, 1.0)
nhr-291	1068	0.5772231415278019	(0.0, 0.0, 0.6941509803921568, 1.0)	(0.0, 0.0, 0.7046084967320261, 1.0)
T20F7.3	1068	0.3618134428407835	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7046084967320261, 1.0)
R08E5.1	1068	0.2402269648654967	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7046084967320261, 1.0)
T04G9.6	1726	0.4549547773962371	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7098372549019607, 1.0)
K12H6.8	2055	0.5772231415278058	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7098372549019607, 1.0)
nuo-3	63	0.3437084699949376	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7098372549019607, 1.0)
slc-25A42	63	0.1731454043573492	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7098372549019607, 1.0)
cyn-3	126	0.646576031872944	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
cct-5	126	0.6447254001461423	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
Y22D7AL.10	126	0.6372013768672486	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
cct-2	126	0.6227811746447913	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
phb-1	126	0.6121589504564713	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
gmpr-1	126	0.6035404961558917	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
ant-1.1	126	0.596913852549	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
Y82E9BR.3	126	0.5906602503658441	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
cct-6	126	0.5868894712083478	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
cct-4	126	0.5838821965224212	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
R53.4	126	0.5823555763047346	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
vdac-1	126	0.5766470553426942	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
F58F12.1	126	0.5742026631599464	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
cct-7	126	0.5720751122739124	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
cox-4	126	0.5716711901995256	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
cyn-1	126	0.5674957631810016	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
phb-2	126	0.5623001443205881	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
mdh-2	126	0.5514700497631814	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
ndub-8	126	0.5488585533737051	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
pitr-1	126	0.544708167820533	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
Y69A2AR.18	126	0.5378722942619443	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
famh-136	126	0.5315738038717935	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
F01G4.6	126	0.5291770752424184	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
cct-1	126	0.52603576034646	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
atp-1	126	0.5232693927142181	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
mai-2	126	0.5222302760392051	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
nduv-2	126	0.517000954702892	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
sqd-1	126	0.5169718508399459	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
timm-23	126	0.5164096893571088	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
cisd-3.2	126	0.5145664538923553	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
cri-3	126	0.5121502863225235	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
act-2	126	0.5082747645815292	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
R04F11.2	126	0.5070646465762363	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
cox-5A	126	0.5070043696434929	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
T02H6.11	126	0.5067442963405729	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
atp-5	126	0.5042947931029774	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
cox-6B	126	0.5036221275038878	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
timm-17B.1	126	0.5016705165631485	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
pdhb-1	126	0.5011795964506542	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
F36A2.7	126	0.4948490712711328	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
acdh-3	126	0.4945324243904014	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
tomm-20	126	0.4896015967450844	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
Y54G9A.7	126	0.4889058157389098	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
atp-2	126	0.4858447531887248	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
ril-1	126	0.4779162331676522	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
mtch-1	126	0.4705580140839073	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
cox-5B	126	0.4695288423098851	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
cox-6A	126	0.4625219512573617	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
atp-3	126	0.4598074479674237	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
mrpl-12	126	0.4590499527221558	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
F45E12.5	126	0.4579343454697572	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
lpd-9	126	0.4534542487585233	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
chch-3	126	0.437606684532223	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
idha-1	126	0.4352334936299432	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
isp-1	126	0.43440623218377	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
gsy-1	126	0.4341132241970635	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
Y71G12B.10	126	0.4213035274266015	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
sdhd-1	126	0.4212295056116643	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
coq-5	126	0.4167064434294568	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
nuo-6	126	0.4140445557342313	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
cct-3	126	0.4075553962915857	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
dlat-2	126	0.405966323145682	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
adss-1	126	0.4014814565916368	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
C32F10.8	126	0.3963290943275966	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
lpd-5	126	0.3953882742857602	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
ndub-6	126	0.3926426204597679	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
mppa-1	126	0.3909152051186794	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
dlst-1	126	0.3887178377489996	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
nduf-6	126	0.3854665646353056	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
mrpl-35	126	0.3840231632423037	(0.0, 0.0, 0.7098372549019607, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
hsp-60	126	0.3836570961268863	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
F32A11.1	126	0.3826152937261576	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
ndua-5	126	0.3802962133107656	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
mrps-7	126	0.3802486008948133	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
har-1	126	0.3637672379754473	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
sdhb-1	126	0.3567719357920648	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
sod-2	126	0.3507864695370851	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
dld-1	126	0.3480614971405326	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
mrpl-38	126	0.3443824479909864	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
cct-8	126	0.3362301850543499	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
alh-6	126	0.3309317166491962	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
mrpl-44	126	0.3301399059395937	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
ndub-3	126	0.3148336158358688	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
coq-8	126	0.3052427605502213	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
slc-25A46	126	0.2925217523310138	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
rog-1	126	0.2894467152768611	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
ZK673.2	126	0.2890366999593304	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
pdhk-2	126	0.2750509697372407	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
F15D3.6	126	0.2725606730982202	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
mrps-31	126	0.2706471317484084	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
ech-5	126	0.2637845867720279	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
mcu-1	126	0.2593175873479067	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
iscu-1	126	0.2529948032541183	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
F48C1.6	126	0.2510171005147562	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
pfkb-1.2	126	0.249817659588182	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
oxy-5	126	0.2282385874336064	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
C35D10.5	126	0.2271760092855323	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
F39H2.3	126	0.2142223655410701	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
zipt-15	126	0.2098069816576002	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
rab-39	126	0.1928499558452233	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
tag-281	126	0.1870711252177464	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
Y71F9AL.10	126	0.1840085954347631	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
mrpl-45	126	0.1746412151855377	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
K02F3.2	126	0.1595221190409471	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7149654600301658, 1.0)
clik-1	236	0.8708292062008652	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
mup-2	236	0.8568624005174456	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
unc-15	236	0.844671408032771	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
dim-1	236	0.821317409305215	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
pat-10	236	0.8080382794516165	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
heh-1	236	0.8033790115912915	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
cpn-3	236	0.7874992710264169	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
unc-95	236	0.7831955443435121	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
zig-7	236	0.7756747060287444	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
lev-11	236	0.7728098973571751	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
unc-60	236	0.7684879645728612	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
F44B9.2	236	0.7617253517822132	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
C29F5.1	236	0.7437642015356358	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
test-1	236	0.7425374888721868	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
pfn-3	236	0.7307282156119497	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
W06A7.2	236	0.7298634747751727	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
mlc-2	236	0.7283233380502963	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
Y69E1A.5	236	0.7273854744487853	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
Y37D8A.2	236	0.726822085538516	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
gpd-3	236	0.7033813567660414	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
ZK1058.9	236	0.6991616219101477	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
mlc-3	236	0.6952832315036167	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
ost-1	236	0.6923080715885798	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
rsu-1	236	0.6909665809039954	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
pccb-1	236	0.678708875800976	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
pqn-22	236	0.655629680217209	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
ttr-24	236	0.6229561400502119	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
F37H8.5	236	0.6168818888650791	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
Y47H10A.4	236	0.6107144003609314	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
txt-14	236	0.6097100874179924	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
pcyt-2.2	236	0.6085708123673262	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
B0379.1	236	0.6076744268952541	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
mlc-1	236	0.6051332690864702	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
ttr-36	236	0.5913105919431221	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
mdh-1	236	0.5839438242717943	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
C51E3.9	236	0.5706709989328669	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
Y4C6B.7	236	0.56746618421441	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
F46H5.3	236	0.5654330725995736	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
ttr-25	236	0.5557715170080086	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
pvf-1	236	0.552270069287732	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
act-1	236	0.5466219170186278	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
him-4	236	0.5422852555649236	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
K08C7.7	236	0.5417530894801782	(0.0, 0.0, 0.7255235294117647, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
tag-243	236	0.5318949000148298	(0.0, 0.0, 0.7412098039215687, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
dlc-2	236	0.525629558515435	(0.0, 0.0, 0.7412098039215687, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
F33C8.4	236	0.5255627009523043	(0.0, 0.0, 0.7412098039215687, 1.0)	(0.0, 0.0, 0.7328825223916733, 1.0)
